CODIGO,NOMBRES Y APELLIDOS,ESCUELA PROFESIONAL,PUNTAJE,ORDEN DE MÉRITO,RESULTADO
650708,,,,,ALCANZÓ VACANTE
656015,,,,,
648706,,,,,
647915,,,,,ALCANZÓ VACANTE
649627,,,,,
648551,,,,,ALCANZÓ VACANTE
555438,,,,,ALCANZÓ VACANTE
586564,,,,,
552256,,,,,ALCANZÓ VACANTE
550692,,,,,ALCANZÓ VACANTE
594216,,,,,ALCANZÓ VACANTE
645739,,,,,
658387,,,,,ALCANZÓ VACANTE
647019,,,,,ALCANZÓ VACANTE
653458,,,,,ALCANZÓ VACANTE
645890,,,,,ALCANZÓ VACANTE
651996,,,,,ALCANZÓ VACANTE
658680,,,,,
569614,,,,,ALCANZÓ VACANTE
651655,,,,,
564775,,,,,
650530,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
552951,,,,,ALCANZÓ VACANTE
554437,,,,,ALCANZÓ VACANTE
554384,,,,,ALCANZÓ VACANTE
653414,,,,,ALCANZÓ VACANTE
652703,,,,,
594548,,,,,ALCANZÓ VACANTE
653849,,,,,ALCANZÓ VACANTE
553150,,,,,
656606,,,,,
576378,,,,,
652354,,,,,ALCANZÓ VACANTE
656168,,,,,ALCANZÓ VACANTE
656451,,,,,ALCANZÓ VACANTE
649490,,,,,
658729,,,,,ALCANZÓ VACANTE
648553,,,,,ALCANZÓ VACANTE
658270,,,,,ALCANZÓ VACANTE
653072,,,,,ALCANZÓ VACANTE
653669,,,,,ALCANZÓ VACANTE
653696,,,,,ALCANZÓ VACANTE
656296,,,,,ALCANZÓ VACANTE
655268,,,,,ALCANZÓ VACANTE
659668,,,,,ALCANZÓ VACANTE
575481,,,,,ALCANZÓ VACANTE
657678,,,,,ALCANZÓ VACANTE
650901,,,,,ALCANZÓ VACANTE
653917,,,,,
658594,,,,,ALCANZÓ VACANTE
651766,,,,,ALCANZÓ VACANTE
652174,,,,,ALCANZÓ VACANTE
658496,,,,,
653790,,,,,ALCANZÓ VACANTE
655091,,,,,ALCANZÓ VACANTE
572273,,,,,ALCANZÓ VACANTE
652382,,,,,ALCANZÓ VACANTE
162665,,,,,
194497,,,,,
163049,,,,,
108066,,,,,
189470,,,,,
102106,,,,,
149916,,,,,ALCANZÓ VACANTE
169299,,,,,
184159,,,,,
190445,,,,,
145429,,,,,
149175,,,,,
168970,,,,,
132302,,,,,
110806,,,,,
138152,,,,,
187744,,,,,
121137,,,,,
133169,,,,,
172726,,,,,
177914,,,,,
131912,,,,,
193517,,,,,
119914,,,,,
127682,,,,,ALCANZÓ VACANTE
194141,,,,,ALCANZÓ VACANTE
126091,,,,,
192233,,,,,
120341,,,,,
150658,,,,,
126377,,,,,
199425,,,,,ALCANZÓ VACANTE
140885,,,,,
116503,,,,,
140280,,,,,
109529,,,,,
159294,,,,,
154985,,,,,AUSENTE
167811,,,,,
161245,,,,,
198711,,,,,ALCANZÓ VACANTE
109878,,,,,
185140,,,,,
181654,,,,,
191538,,,,,
190585,,,,,ALCANZÓ VACANTE
131723,,,,,
149150,,,,,
169718,,,,,
167783,,,,,
185377,,,,,
169503,,,,,
134893,,,,,
110205,,,,,
178509,,,,,
156280,,,,,
133047,,,,,
150619,,,,,
149360,,,,,
194310,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
122322,,,,,
198402,,,,,
193751,,,,,
189078,,,,,
144777,,,,,
168346,,,,,
187198,,,,,
142142,,,,,
194312,,,,,
172949,,,,,
193471,,,,,
175259,,,,,AUSENTE
169770,,,,,
153451,,,,,
135478,,,,,
142050,,,,,AUSENTE
120393,,,,,
100774,,,,,
126307,,,,,
140749,,,,,
167694,,,,,
187259,,,,,
189821,,,,,
102903,,,,,ALCANZÓ VACANTE
178070,,,,,
130745,,,,,
170834,,,,,
135515,,,,,
174242,,,,,ALCANZÓ VACANTE
154313,,,,,
154808,,,,,
180883,,,,,
111436,,,,,
183931,,,,,
106294,,,,,
171156,,,,,
109110,,,,,
175580,,,,,
191352,,,,,
130775,,,,,
160831,,,,,
177808,,,,,
110647,,,,,
180632,,,,,
185383,,,,,
143754,,,,,
170552,,,,,
125926,,,,,
113177,,,,,
130956,,,,,AUSENTE
190768,,,,,
152550,,,,,
198661,,,,,
194490,,,,,ALCANZÓ VACANTE
135192,,,,,
176211,,,,,
196057,,,,,ALCANZÓ VACANTE
158596,,,,,
177273,,,,,
117950,,,,,
118533,,,,,
171951,,,,,
126914,,,,,
175977,,,,,
133175,,,,,
170394,,,,,
169437,,,,,
114875,,,,,
133912,,,,,
150318,,,,,
185703,,,,,
157690,,,,,
167787,,,,,
154381,,,,,
114925,,,,,
195751,,,,,
113410,,,,,
133850,,,,,
186889,,,,,
162879,,,,,
188284,,,,,
169881,,,,,
101326,,,,,ALCANZÓ VACANTE
174956,,,,,
139747,,,,,
105598,,,,,
146878,,,,,
171875,,,,,
152615,,,,,
192712,,,,,
159386,,,,,
138030,,,,,
196936,,,,,
164477,,,,,
176608,,,,,
125744,,,,,
172396,,,,,
153937,,,,,
133441,,,,,
169883,,,,,ALCANZÓ VACANTE
162457,,,,,
192478,,,,,
153440,,,,,
183634,,,,,
161291,,,,,ALCANZÓ VACANTE
188699,,,,,
185350,,,,,
165736,,,,,
157087,,,,,
150961,,,,,
102288,,,,,
192379,,,,,
172924,,,,,
196118,,,,,
193284,,,,,ALCANZÓ VACANTE
176438,,,,,
184465,,,,,
173542,,,,,
170040,,,,,
146635,,,,,
151244,,,,,
110391,,,,,
158552,,,,,
137052,,,,,
190053,,,,,
137618,,,,,
162996,,,,,
176909,,,,,
178722,,,,,
179530,,,,,
197522,,,,,
160596,,,,,
198249,,,,,
182857,,,,,
194171,,,,,
141680,,,,,
150103,,,,,
198398,,,,,
189537,,,,,
170673,,,,,
170442,,,,,
102196,,,,,
116128,,,,,
155320,,,,,
164507,,,,,
173141,,,,,
107457,,,,,
108270,,,,,
159577,,,,,
181530,,,,,ALCANZÓ VACANTE
120132,,,,,
176170,,,,,
161806,,,,,
166040,,,,,
101010,,,,,
129627,,,,,
165341,,,,,
167022,,,,,
187676,,,,,
172950,,,,,
190353,,,,,
136006,,,,,
178632,,,,,
142587,,,,,
128747,,,,,
137758,,,,,
153922,,,,,
116447,,,,,
161744,,,,,
108156,,,,,
115114,,,,,
199455,,,,,
182423,,,,,
152548,,,,,ALCANZÓ VACANTE
180044,,,,,
110903,,,,,
122318,,,,,
154478,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
189337,,,,,
194560,,,,,
124187,,,,,
153621,,,,,
172981,,,,,
199198,,,,,ALCANZÓ VACANTE
158220,,,,,
154298,,,,,
156160,,,,,
160475,,,,,
156813,,,,,
183448,,,,,
107920,,,,,
177842,,,,,
158476,,,,,
162688,,,,,
189328,,,,,
151987,,,,,
125532,,,,,
137036,,,,,
110783,,,,,ALCANZÓ VACANTE
154920,,,,,
169995,,,,,
161943,,,,,
150618,,,,,
139259,,,,,
180702,,,,,
176577,,,,,
151565,,,,,
166482,,,,,
146817,,,,,
127809,,,,,
123600,,,,,
117530,,,,,
175884,,,,,ALCANZÓ VACANTE
186303,,,,,
103056,,,,,
188463,,,,,
184836,,,,,
132772,,,,,
193444,,,,,
166573,,,,,
106082,,,,,
171583,,,,,
107950,,,,,
130391,,,,,
140242,,,,,
182583,,,,,
181604,,,,,
101269,,,,,
131023,,,,,
190701,,,,,
170642,,,,,
149866,,,,,
145659,,,,,
194821,,,,,
176025,,,,,
175444,,,,,
154568,,,,,
160625,,,,,
119214,,,,,
183741,,,,,
139794,,,,,
191124,,,,,
148708,,,,,
157857,,,,,
162975,,,,,
156339,,,,,
133657,,,,,
153943,,,,,
163020,,,,,
191615,,,,,
174001,,,,,
121165,,,,,
198802,,,,,
185724,,,,,
106528,,,,,
193545,,,,,
175167,,,,,
151985,,,,,AUSENTE
182628,,,,,
192312,,,,,
186729,,,,,
110617,,,,,ALCANZÓ VACANTE
130771,,,,,
143819,,,,,
141152,,,,,
114834,,,,,
156806,,,,,
197038,,,,,
187609,,,,,
175185,,,,,
117209,,,,,
144678,,,,,
176819,,,,,
191872,,,,,
104598,,,,,
167760,,,,,
128350,,,,,
103924,,,,,
167341,,,,,
177674,,,,,
156691,,,,,
114435,,,,,
165017,,,,,ALCANZÓ VACANTE
170097,,,,,
163319,,,,,ALCANZÓ VACANTE
185236,,,,,
175881,,,,,
105905,,,,,
126196,,,,,
186166,,,,,
159107,,,,,
189520,,,,,
179653,,,,,
179215,,,,,
191731,,,,,
119186,,,,,
175909,,,,,
154765,,,,,
189916,,,,,AUSENTE
153691,,,,,
189838,,,,,
169558,,,,,
151346,,,,,
143522,,,,,
170001,,,,,
147664,,,,,
161154,,,,,
107736,,,,,
189444,,,,,
105135,,,,,
171185,,,,,
146847,,,,,
163623,,,,,
136261,,,,,
132418,,,,,
166391,,,,,
161996,,,,,
117018,,,,,
158899,,,,,
140823,,,,,
143126,,,,,ALCANZÓ VACANTE
144126,,,,,
158556,,,,,
168304,,,,,
138057,,,,,
134729,,,,,
146082,,,,,
122228,,,,,
190938,,,,,
111642,,,,,
107735,,,,,
161249,,,,,
173160,,,,,
172099,,,,,
116676,,,,,
178392,,,,,
147128,,,,,ALCANZÓ VACANTE
160954,,,,,
159390,,,,,
133516,,,,,
199014,,,,,
186589,,,,,
194177,,,,,
127070,,,,,ALCANZÓ VACANTE
178166,,,,,
105574,,,,,
176493,,,,,
191942,,,,,
178352,,,,,
199011,,,,,
168644,,,,,
175975,,,,,
165857,,,,,
110419,,,,,
108550,,,,,
198842,,,,,
180118,,,,,ALCANZÓ VACANTE
194311,,,,,
138840,,,,,
197409,,,,,
112996,,,,,
154615,,,,,
189425,,,,,
136476,,,,,
189890,,,,,
137287,,,,,
126066,,,,,
189842,,,,,
195198,,,,,ALCANZÓ VACANTE
192217,,,,,
194776,,,,,
166463,,,,,
198869,,,,,
155950,,,,,
179998,,,,,
155316,,,,,
169249,,,,,
137775,,,,,
135309,,,,,
133220,,,,,
150526,,,,,
181697,,,,,
181324,,,,,
175951,,,,,
119185,,,,,
160855,,,,,
141687,,,,,
173329,,,,,
128821,,,,,
152244,,,,,
136941,,,,,
118908,,,,,
160731,,,,,
127095,,,,,
177956,,,,,
153990,,,,,
189421,,,,,
132358,,,,,
154482,,,,,ALCANZÓ VACANTE
154362,,,,,
164953,,,,,
182726,,,,,
134358,,,,,
197853,,,,,
168137,,,,,
108068,,,,,
183401,,,,,
189823,,,,,
174623,,,,,ALCANZÓ VACANTE
175649,,,,,
134891,,,,,
127374,,,,,
191702,,,,,
157412,,,,,
193632,,,,,
120206,,,,,
165741,,,,,
103154,,,,,
157228,,,,,
156804,,,,,
158482,,,,,
132007,,,,,
148948,,,,,
137888,,,,,
196562,,,,,ALCANZÓ VACANTE
172115,,,,,
197865,,,,,
176134,,,,,
183259,,,,,
183312,,,,,
142572,,,,,
135793,,,,,
136001,,,,,
163134,,,,,
140377,,,,,
130818,,,,,
177931,,,,,
178671,,,,,
167491,,,,,
188617,,,,,
149053,,,,,
197867,,,,,
177979,,,,,
185381,,,,,
188245,,,,,
183113,,,,,
165280,,,,,
100170,,,,,
187472,,,,,
166979,,,,,
136514,,,,,
115741,,,,,
153056,,,,,
137537,,,,,
180589,,,,,
184142,,,,,
112854,,,,,
116083,,,,,
197501,,,,,
120590,,,,,
123325,,,,,
171398,,,,,
148501,,,,,
182192,,,,,
177602,,,,,
142662,,,,,
162802,,,,,
121367,,,,,ALCANZÓ VACANTE
187500,,,,,ALCANZÓ VACANTE
111228,,,,,
126836,,,,,
126055,,,,,ALCANZÓ VACANTE
105345,,,,,
169642,,,,,
164996,,,,,
146830,,,,,
111295,,,,,
182073,,,,,
185284,,,,,
198127,,,,,
191402,,,,,
147703,,,,,
152873,,,,,ALCANZÓ VACANTE
143475,,,,,
174832,,,,,
119768,,,,,
114533,,,,,ALCANZÓ VACANTE
143865,,,,,
177796,,,,,
152555,,,,,
192964,,,,,
178745,,,,,
150642,,,,,
177356,,,,,
167200,,,,,
179373,,,,,
106940,,,,,
153221,,,,,ALCANZÓ VACANTE
159086,,,,,
106234,,,,,
158429,,,,,
119319,,,,,ALCANZÓ VACANTE
116386,,,,,
157660,,,,,ALCANZÓ VACANTE
197994,,,,,
191210,,,,,
150286,,,,,
175394,,,,,
157347,,,,,
183874,,,,,
185536,,,,,
195517,,,,,
145075,,,,,
169410,,,,,
127794,,,,,
198774,,,,,
197002,,,,,ALCANZÓ VACANTE
172482,,,,,
172775,,,,,
179646,,,,,
192353,,,,,AUSENTE
184789,,,,,
151360,,,,,
124661,,,,,
159836,,,,,
127029,,,,,
102758,,,,,
161811,,,,,
147228,,,,,
157838,,,,,
157545,,,,,
179323,,,,,ALCANZÓ VACANTE
145054,,,,,
116697,,,,,
145983,,,,,ALCANZÓ VACANTE
181703,,,,,
188212,,,,,
162809,,,,,
116389,,,,,
129330,,,,,
181031,,,,,
102037,,,,,
187986,,,,,ALCANZÓ VACANTE
176704,,,,,
160720,,,,,
142708,,,,,
180979,,,,,ALCANZÓ VACANTE
163594,,,,,
128167,,,,,
161699,,,,,
104151,,,,,
193870,,,,,
158965,,,,,
153297,,,,,
122417,,,,,
193164,,,,,
188468,,,,,
107943,,,,,
191425,,,,,
153063,,,,,
191678,,,,,
101170,,,,,
135886,,,,,ALCANZÓ VACANTE
118579,,,,,
116954,,,,,
190749,,,,,
118678,,,,,
176839,,,,,
196103,,,,,
143821,,,,,
178446,,,,,
189962,,,,,
159101,,,,,ALCANZÓ VACANTE
143169,,,,,
173308,,,,,
150114,,,,,
193635,,,,,
169204,,,,,
119253,,,,,
186964,,,,,
155522,,,,,
123301,,,,,
100993,,,,,ALCANZÓ VACANTE
158505,,,,,
114090,,,,,
114109,,,,,
182751,,,,,
148519,,,,,
187137,,,,,
151156,,,,,
154878,,,,,
194611,,,,,
192821,,,,,
117926,,,,,
147166,,,,,
116629,,,,,
196147,,,,,
183490,,,,,
196470,,,,,
108137,,,,,
143291,,,,,
185438,,,,,
158638,,,,,
130723,,,,,
157642,,,,,
190121,,,,,
173257,,,,,
149567,,,,,
168322,,,,,
173908,,,,,
197128,,,,,ALCANZÓ VACANTE
148844,,,,,ALCANZÓ VACANTE
169442,,,,,
130426,,,,,
134284,,,,,
137171,,,,,
194899,,,,,
158137,,,,,
138539,,,,,
176030,,,,,
111017,,,,,ALCANZÓ VACANTE
175583,,,,,ALCANZÓ VACANTE
156550,,,,,
105549,,,,,
152674,,,,,
197545,,,,,
187332,,,,,
119735,,,,,
157031,,,,,
186143,,,,,
177343,,,,,
151217,,,,,
170230,,,,,
197221,,,,,
178349,,,,,
169857,,,,,ALCANZÓ VACANTE
138757,,,,,
100379,,,,,
128725,,,,,AUSENTE
161248,,,,,
188170,,,,,
171697,,,,,
176097,,,,,
134280,,,,,
137884,,,,,
171930,,,,,
151733,,,,,ALCANZÓ VACANTE
176284,,,,,
160155,,,,,
123813,,,,,ALCANZÓ VACANTE
142406,,,,,
182909,,,,,
180859,,,,,
178190,,,,,ALCANZÓ VACANTE
197529,,,,,
127559,,,,,
129446,,,,,
196145,,,,,
131091,,,,,ALCANZÓ VACANTE
111973,,,,,
126474,,,,,
174634,,,,,
113596,,,,,
132097,,,,,
138798,,,,,
141869,,,,,
191446,,,,,ALCANZÓ VACANTE
193889,,,,,ALCANZÓ VACANTE
145840,,,,,
120438,,,,,ALCANZÓ VACANTE
172930,,,,,
155552,,,,,
154059,,,,,
187631,,,,,
172156,,,,,
165994,,,,,
153777,,,,,
179882,,,,,
115743,,,,,
146409,,,,,
105232,,,,,ALCANZÓ VACANTE
194148,,,,,
190221,,,,,
158084,,,,,
196326,,,,,
130476,,,,,
142143,,,,,
197497,,,,,
193539,,,,,
171508,,,,,
144244,,,,,ALCANZÓ VACANTE
199216,,,,,
116674,,,,,
190101,,,,,
107294,,,,,
154604,,,,,
188398,,,,,
127531,,,,,ALCANZÓ VACANTE
102219,,,,,
155501,,,,,
190535,,,,,
137093,,,,,
169441,,,,,
160389,,,,,ALCANZÓ VACANTE
165646,,,,,
118673,,,,,
133029,,,,,
192104,,,,,
120518,,,,,
192752,,,,,ALCANZÓ VACANTE
195874,,,,,
127674,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
110996,,,,,
116369,,,,,
167347,,,,,
179857,,,,,
162599,,,,,
112899,,,,,ALCANZÓ VACANTE
117090,,,,,
128326,,,,,
169398,,,,,
184232,,,,,
101085,,,,,ALCANZÓ VACANTE
154265,,,,,
119023,,,,,
163478,,,,,
169631,,,,,ALCANZÓ VACANTE
109200,,,,,
125349,,,,,
150830,,,,,
105435,,,,,ALCANZÓ VACANTE
118490,,,,,ALCANZÓ VACANTE
159392,,,,,ALCANZÓ VACANTE
179372,,,,,
171472,,,,,
169093,,,,,
141101,,,,,ALCANZÓ VACANTE
160292,,,,,
143345,,,,,ALCANZÓ VACANTE
186446,,,,,ALCANZÓ VACANTE
156129,,,,,
152156,,,,,
179818,,,,,
165322,,,,,
103971,,,,,
174375,,,,,
159528,,,,,
192587,,,,,
184188,,,,,ALCANZÓ VACANTE
172443,,,,,
110019,,,,,ALCANZÓ VACANTE
189943,,,,,
124442,,,,,
104057,,,,,
146922,,,,,
126768,,,,,
108991,,,,,
196589,,,,,
123370,,,,,
161790,,,,,ALCANZÓ VACANTE
135076,,,,,
101497,,,,,
107182,,,,,
152828,,,,,
137846,,,,,
115516,,,,,
195168,,,,,
163550,,,,,ALCANZÓ VACANTE
187514,,,,,
194956,,,,,
114352,,,,,
170979,,,,,ALCANZÓ VACANTE
162134,,,,,ALCANZÓ VACANTE
160878,,,,,
146545,,,,,
151411,,,,,
119912,,,,,
183636,,,,,
142851,,,,,
182120,,,,,
128464,,,,,
187535,,,,,
136894,,,,,ALCANZÓ VACANTE
198619,,,,,
191103,,,,,
174097,,,,,
179278,,,,,
145899,,,,,
199103,,,,,
175349,,,,,
157600,,,,,
143381,,,,,
177298,,,,,
160321,,,,,ALCANZÓ VACANTE
195897,,,,,
171000,,,,,
185052,,,,,
157125,,,,,
151548,,,,,
199314,,,,,
119326,,,,,
175533,,,,,ALCANZÓ VACANTE
152403,,,,,
104130,,,,,ALCANZÓ VACANTE
173388,,,,,ALCANZÓ VACANTE
164434,,,,,
101198,,,,,
167600,,,,,
197076,,,,,
138983,,,,,
124326,,,,,
152440,,,,,ALCANZÓ VACANTE
188268,,,,,
174937,,,,,
101179,,,,,ALCANZÓ VACANTE
172933,,,,,
194455,,,,,
129984,,,,,
110072,,,,,
142282,,,,,ALCANZÓ VACANTE
175514,,,,,
122280,,,,,
194263,,,,,
162016,,,,,
136469,,,,,
183680,,,,,
161280,,,,,
129770,,,,,
117489,,,,,
171600,,,,,
184358,,,,,ALCANZÓ VACANTE
104522,,,,,
107485,,,,,
161714,,,,,
105341,,,,,
176280,,,,,
160622,,,,,
168437,,,,,
185804,,,,,
152107,,,,,
138960,,,,,
191188,,,,,
111338,,,,,
196539,,,,,
151129,,,,,
187610,,,,,
136381,,,,,
161969,,,,,
119979,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
135446,,,,,ALCANZÓ VACANTE
182718,,,,,
174632,,,,,
190794,,,,,
101324,,,,,ALCANZÓ VACANTE
187213,,,,,
164299,,,,,
152970,,,,,
124631,,,,,
119975,,,,,
189749,,,,,
150543,,,,,
191844,,,,,
195216,,,,,
164440,,,,,
135187,,,,,
174554,,,,,
114773,,,,,
154270,,,,,AUSENTE
192756,,,,,
142320,,,,,
152916,,,,,
163018,,,,,
130683,,,,,
164577,,,,,ALCANZÓ VACANTE
133867,,,,,
171320,,,,,
134145,,,,,
199752,,,,,
172767,,,,,
172817,,,,,ALCANZÓ VACANTE
176935,,,,,
140542,,,,,
112432,,,,,
165695,,,,,ALCANZÓ VACANTE
134654,,,,,
171836,,,,,
163558,,,,,ALCANZÓ VACANTE
130196,,,,,
157556,,,,,
195145,,,,,
160926,,,,,
186199,,,,,ALCANZÓ VACANTE
133673,,,,,
135870,,,,,
171620,,,,,
151307,,,,,ALCANZÓ VACANTE
196097,,,,,ALCANZÓ VACANTE
177094,,,,,
146429,,,,,
184490,,,,,
125651,,,,,
181987,,,,,ALCANZÓ VACANTE
192497,,,,,
139096,,,,,
191449,,,,,
155156,,,,,
171630,,,,,
193263,,,,,
194983,,,,,
186354,,,,,
171837,,,,,
175303,,,,,
182577,,,,,
171025,,,,,
181630,,,,,
197821,,,,,
189057,,,,,ALCANZÓ VACANTE
143118,,,,,
155807,,,,,
112648,,,,,
101663,,,,,
177438,,,,,
151973,,,,,ALCANZÓ VACANTE
191217,,,,,
132054,,,,,
189347,,,,,
162336,,,,,
192208,,,,,
143983,,,,,
138566,,,,,
113089,,,,,ALCANZÓ VACANTE
128623,,,,,
188682,,,,,
127190,,,,,
168019,,,,,
138527,,,,,
109579,,,,,
165299,,,,,
179893,,,,,
178720,,,,,ALCANZÓ VACANTE
140990,,,,,
145235,,,,,
189840,,,,,ALCANZÓ VACANTE
133767,,,,,
154994,,,,,
172411,,,,,
190680,,,,,
129465,,,,,
162764,,,,,ALCANZÓ VACANTE
196099,,,,,
161141,,,,,
172613,,,,,
167715,,,,,
177924,,,,,
170629,,,,,
105219,,,,,ALCANZÓ VACANTE
134337,,,,,
107625,,,,,
159407,,,,,
107288,,,,,
149288,,,,,ALCANZÓ VACANTE
103417,,,,,ALCANZÓ VACANTE
175960,,,,,
154387,,,,,
148916,,,,,
193844,,,,,
105550,,,,,
132512,,,,,
175698,,,,,
185142,,,,,
104015,,,,,
143359,,,,,
106872,,,,,
150324,,,,,
193592,,,,,
168366,,,,,
196983,,,,,
110992,,,,,ALCANZÓ VACANTE
145543,,,,,
164340,,,,,
190052,,,,,
154896,,,,,
118488,,,,,ALCANZÓ VACANTE
183792,,,,,ALCANZÓ VACANTE
135660,,,,,
173097,,,,,ALCANZÓ VACANTE
196242,,,,,
195377,,,,,ALCANZÓ VACANTE
183053,,,,,
123697,,,,,
189633,,,,,ALCANZÓ VACANTE
195707,,,,,
193354,,,,,ALCANZÓ VACANTE
185701,,,,,
129710,,,,,
188650,,,,,
121539,,,,,
150477,,,,,
131674,,,,,
194478,,,,,ALCANZÓ VACANTE
167001,,,,,
130918,,,,,
153834,,,,,
109453,,,,,
183332,,,,,
150878,,,,,
127398,,,,,
188402,,,,,
177464,,,,,
106316,,,,,
198031,,,,,
197547,,,,,
179907,,,,,ALCANZÓ VACANTE
144406,,,,,
173114,,,,,
186171,,,,,ALCANZÓ VACANTE
128236,,,,,
157055,,,,,
157064,,,,,
162158,,,,,
150685,,,,,
150667,,,,,
133543,,,,,
170324,,,,,
165531,,,,,
194499,,,,,
170884,,,,,
162387,,,,,
140267,,,,,
158061,,,,,
171179,,,,,
132114,,,,,
192314,,,,,
171449,,,,,ALCANZÓ VACANTE
159343,,,,,ALCANZÓ VACANTE
170720,,,,,
182950,,,,,AUSENTE
191772,,,,,
165046,,,,,
172085,,,,,
121533,,,,,
114463,,,,,ALCANZÓ VACANTE
119114,,,,,
111118,,,,,
210504,,,,,ALCANZÓ VACANTE
215182,,,,,ALCANZÓ VACANTE
214297,,,,,
210058,,,,,
210104,,,,,ALCANZÓ VACANTE
219307,,,,,
219891,,,,,ALCANZÓ VACANTE
210275,,,,,
213310,,,,,
211281,,,,,
210095,,,,,ALCANZÓ VACANTE
213003,,,,,
215638,,,,,
215958,,,,,
216140,,,,,ALCANZÓ VACANTE
215516,,,,,ALCANZÓ VACANTE
215534,,,,,
212095,,,,,ALCANZÓ VACANTE
218495,,,,,AUSENTE
219095,,,,,
210849,,,,,
211565,,,,,
210710,,,,,ALCANZÓ VACANTE
216665,,,,,ALCANZÓ VACANTE
219212,,,,,
215833,,,,,ALCANZÓ VACANTE
210932,,,,,
217800,,,,,
219672,,,,,
210020,,,,,
212077,,,,,ALCANZÓ VACANTE
212300,,,,,
216944,,,,,ALCANZÓ VACANTE
215032,,,,,ALCANZÓ VACANTE
214595,,,,,ALCANZÓ VACANTE
219937,,,,,
217298,,,,,ALCANZÓ VACANTE
211006,,,,,
215246,,,,,
219508,,,,,ALCANZÓ VACANTE
215512,,,,,
217280,,,,,ALCANZÓ VACANTE
213636,,,,,
213859,,,,,AUSENTE
214124,,,,,
213963,,,,,
211496,,,,,
218019,,,,,
219877,,,,,ALCANZÓ VACANTE
215102,,,,,
216822,,,,,
214312,,,,,
214831,,,,,
211970,,,,,ALCANZÓ VACANTE
216317,,,,,ALCANZÓ VACANTE
210124,,,,,
214865,,,,,
219481,,,,,
217689,,,,,ALCANZÓ VACANTE
214194,,,,,ALCANZÓ VACANTE
212129,,,,,
215879,,,,,
218700,,,,,ALCANZÓ VACANTE
212161,,,,,ALCANZÓ VACANTE
216358,,,,,
211709,,,,,AUSENTE
214102,,,,,ALCANZÓ VACANTE
211201,,,,,ALCANZÓ VACANTE
216633,,,,,ALCANZÓ VACANTE
211430,,,,,
214166,,,,,ALCANZÓ VACANTE
210371,,,,,
215321,,,,,ALCANZÓ VACANTE
211886,,,,,
212975,,,,,
215387,,,,,
216870,,,,,
215450,,,,,
216824,,,,,
211663,,,,,
217079,,,,,
218286,,,,,
211878,,,,,ALCANZÓ VACANTE
216595,,,,,
210253,,,,,
213507,,,,,ALCANZÓ VACANTE
211486,,,,,ALCANZÓ VACANTE
211612,,,,,
213925,,,,,ALCANZÓ VACANTE
212724,,,,,
217479,,,,,
217782,,,,,
182356,,,,,
119074,,,,,
186684,,,,,
197826,,,,,
164539,,,,,
145895,,,,,
185262,,,,,
199307,,,,,
121657,,,,,
187051,,,,,
187050,,,,,
109697,,,,,
171651,,,,,
181999,,,,,
180379,,,,,
158085,,,,,
143360,,,,,
181565,,,,,
198429,,,,,
162577,,,,,
158523,,,,,
127777,,,,,
168456,,,,,
154716,,,,,
177051,,,,,
150691,,,,,
164039,,,,,
187142,,,,,
124822,,,,,
197405,,,,,
183699,,,,,
126841,,,,,
120865,,,,,
163786,,,,,
155252,,,,,
155133,,,,,
186335,,,,,
151944,,,,,
108732,,,,,
172388,,,,,
104273,,,,,
193165,,,,,
142259,,,,,
129791,,,,,
190282,,,,,
133752,,,,,
161250,,,,,
119951,,,,,
177426,,,,,ALCANZÓ VACANTE
169579,,,,,
121364,,,,,
148990,,,,,ALCANZÓ VACANTE
165757,,,,,
102589,,,,,
130748,,,,,ALCANZÓ VACANTE
181392,,,,,
108711,,,,,
195817,,,,,
156313,,,,,ALCANZÓ VACANTE
144864,,,,,
142169,,,,,
100479,,,,,
168093,,,,,
168806,,,,,
146718,,,,,
100313,,,,,
141211,,,,,
147779,,,,,
119248,,,,,
191236,,,,,
170325,,,,,
164301,,,,,
167674,,,,,ALCANZÓ VACANTE
156992,,,,,
108105,,,,,
120138,,,,,
116365,,,,,
108809,,,,,
170722,,,,,
158421,,,,,
179383,,,,,
128767,,,,,
112560,,,,,
153821,,,,,
183055,,,,,
135768,,,,,
156782,,,,,
180231,,,,,
185265,,,,,
188217,,,,,
187584,,,,,
173902,,,,,
198400,,,,,
132837,,,,,
122789,,,,,
198225,,,,,
138356,,,,,
122210,,,,,
183424,,,,,
166064,,,,,
161880,,,,,
196400,,,,,
107088,,,,,
194709,,,,,
168594,,,,,
169232,,,,,
174044,,,,,
102821,,,,,
126558,,,,,
145165,,,,,
164320,,,,,
185981,,,,,
164993,,,,,
165629,,,,,
136341,,,,,
197968,,,,,
123887,,,,,
192818,,,,,
163225,,,,,
127746,,,,,
115618,,,,,
170482,,,,,
133733,,,,,
109832,,,,,
165493,,,,,
129530,,,,,ALCANZÓ VACANTE
158177,,,,,
137750,,,,,
156567,,,,,
184655,,,,,
139808,,,,,
178810,,,,,
145797,,,,,
162887,,,,,
100482,,,,,
142849,,,,,ALCANZÓ VACANTE
